ID,Content,WeiboID,DateID,DateID-Day,NickName,UserID
455,NBA视频_1572240888 http://t.cn/Ai19cwT0 ​,4432362060052037	,2019-10-28-13,2019-10-28,msgbox_test123,3908560649	
456,#NBA集锦#【独行侠vs开拓者9分钟高清集锦】独行侠队主场迎战开拓者，两队最后时刻打得难解难分。开拓者一度落后多达18分，不过在后场双枪利拉德和CJ的带领下，他们以121比119战胜对手。独行侠两大年轻领袖——东契奇和波尔津吉斯合力砍下61分21篮板！#乐鱼体育# http://t.cn/Ai1KGE1R ​​​,4432361787500104	,2019-10-28-13,2019-10-28,乐鱼体育,6348656573	
457,#NBA# 我不是湖人球迷，看球是奔着霍华德去的。今天的“魔兽”真的恐怖，8投8中，攻防两端无懈可击。永不放弃就会出现奇迹，加油(ง •̀_•́)ง！ ​,4432361670249707	,2019-10-28-13,2019-10-28,卤蛋闯世界,6519726916	
458,"老师的PPT
怎么光看到CN停止转播NBA，看不到香港人烧球衣呢[怒]无语
本质还不是一样的热爱自己生活的土地 
咋就这么双标呢[怒]
而且 说好的言论自由 你看看你们把只要说“支持警察”“一个中国”的人打成什么样[怒] ​",4432361556745186	,2019-10-28-13,2019-10-28,蕃茄酱Madame,5961146232	
459,#NBA[超话]#就问你怕不怕！菲尔•杰克逊执教过的球员组成的首发阵容，这个什么水平？[允悲][允悲][允悲] ​,4432361548327564	,2019-10-28-13,2019-10-28,篮球动图大全,5608466307	
460,两年的时间，对于一只重建球队而言，或许连天赋的累积都还未成气候，连要排出一组及格的先发阵容都还有些困难；以Jimmy Butler交易案为起点，芝加哥进入重建黑暗期间来到两年，然而在不差的重建起手、优秀的选秀眼光、良好的球员养成，加上今年满分的暑期作业等因素交错加重下，2019-2020赛季，芝加哥 ​,4432361443986796	,2019-10-28-13,2019-10-28,娜娜子NANA赛事解说分析,3767546743	
461,"看我主页置顶博文！
篮球明星里最有影响力的几位#詹姆斯[超话]#  爱豆们想不想拥有！
科比签名照片！库里签名照片！詹姆斯签名照片！等 NBA明星！ 签名球衣！签名篮球！！
有兴趣的人，留言！！让我看见你！[羞嗒嗒][羞嗒嗒][羞嗒嗒][羞嗒嗒] 可签TO！！！
（有各类明星签名物品！均由“吴伟TD”提供！ ​",4432361305759241	,2019-10-28-13,2019-10-28,之叔,6738403532	
462,昨天的重注NBA灰熊今天不但不铁了还搞了个加时，串子就差一这一场，有点点遗憾，不过总体还是红的，收米各位 ​,4432361246325740	,2019-10-28-13,2019-10-28,FIFA-亚盘分析师财哥,6118181346	
463,#湖人两连胜#我以为大家都不看NBA了，这个怎么上热搜了 ​,4432361024335364	,2019-10-28-13,2019-10-28,电影精彩世界,3219153312	
464,#NBA新赛季2019#【霍华德&库克赛后加练】在今天湖人击败黄蜂的比赛之后，霍华德和库克加练投篮！[加油]#NBA花絮# http://t.cn/Ai195wMS ​,4432360705404666	,2019-10-28-13,2019-10-28,NBA,1883881851	
465,#NBA集锦#【独行侠vs开拓者9分钟高清集锦】独行侠队主场迎战开拓者，两队最后时刻打得难解难分。开拓者一度落后多达18分，不过在后场双枪利拉德和CJ的带领下，他们以121比119战胜对手。独行侠两大年轻领袖——东契奇和波尔津吉斯合力砍下61分21篮板！http://t.cn/Ai1KGE1R ​,4432360701206356	,2019-10-28-13,2019-10-28,新浪NBA,1736329970	
466,"#王者体育直播#   #nba#  http://t.cn/AiRcBh0Y
#休士敦火箭# VS #俄克拉荷马雷霆#
时间：10月25日 19:35
关注公众号 #王者解球#
【分析】
哈登及保罗的不合传言已久，火箭最终选择将保罗送到雷霆这样的重建球队对于渴望冠军的他铁定相当不舒服，这是他复仇的一大好机会。火箭的阵容及实力比雷霆优秀不 ​",4432360583656549	,2019-10-28-13,2019-10-28,王者直播体育,6996617839	
467,"欧文谈球队防守端的困境

“就是沟通，但更重要的是身体对抗。面对对手，你要去战斗。有时他们打得真的非常舒服，就像我说的那样，通常无法完成进攻的家伙，现在他们完成了进攻。”

加强防守加强防守加强防守啊篮网！！！

#欧文##WeGoHard##nba吐槽大会# ​",4432360461940573	,2019-10-28-13,2019-10-28,关于杜兰特,7034939068	
468,"#热议nba# #nba# #nba零距离# #nba比赛日# 

据统计，在NBA历史中能够在职业生涯的前三场比赛中一场比赛至少得到30分和9次助攻的仅有三人，他们分别是：
伊赛亚-托马斯（1981年10月30日，出场41分钟得到31分11助攻。）
特雷-杨（2018年10月21日，出场38分钟得到39分7篮板9助攻。）
贾-莫兰特（2019年10 ​",4432360202198644	,2019-10-28-13,2019-10-28,刘Aboo,6462212313	
469,沃格尔说这赛季会有机会对轮换作出调整，如果首发变化的话，霍华德有机会出任首发中锋！#NBA吐槽大会##湖人两连胜##霍华德 两双# ​,4432360185149781	,2019-10-28-13,2019-10-28,见证湖人,6456476836	
470,发布了头条文章：《【10月28日足彩推荐】VIP推荐4红2黑！ 布兰VS博德闪耀！》 #足球[超话]# #五大联赛推荐# #NBA# #每日足球赛事[超话]#  http://t.cn/Ai19GFCF ​,4432359950610337	,2019-10-28-13,2019-10-28,足球最先锋,6538205545	
471,#超话小秘书[超话]##岳云鹏打翻媳妇化妆品# 今晚兴哥给小伙伴们分析两单NBA蓝彩， ​,4432359782447585	,2019-10-28-13,2019-10-28,老兴竞彩推荐,6454010733	
472,霍华德今天发挥相当出色，上场23分钟，8投8中，得到16分10篮板4盖帽！#湖人两连胜##NBA吐槽大会##霍华德两双# http://t.cn/Ai19bkHo ​,4432359266764336	,2019-10-28-13,2019-10-28,湖人资讯,6006501632	
473,"湖人主教练沃格尔接受采访！
1.记者：你将卡鲁索换上场后很快获得了回报，是什么原因让你做了这次轮换调整？
沃格尔：我们从上一场中获得了经验，尤其面对黄蜂这样一支年轻有侵略性、能投三分的球队，我们需要做一些适当的应对。卡鲁索在攻防两端都能做出贡献，我对他的表现很满意！
2.谈到霍华德的表 ​",4432359170848894	,2019-10-28-13,2019-10-28,见证体育,6446620323	
474,#nba比赛日##湖人vs黄蜂##湖人总冠军#今日与蜂之战，我军众将多点开花，甚是欣慰。大将军浓眉者攻守兼备，身先士卒，取敌将首级如探囊取物；副将魔兽弹无虚发，甚是勇猛；小将波普首次斩敌，众军皆喝彩。唯有一老汉心不在焉，无心恋战，或心系隔日之馕夹饼“taco”是也。毋需多言，冠军者，湖人也。 ​,4432359145302765	,2019-10-28-13,2019-10-28,关于勒布朗·詹姆斯,5211421936	
475,"#UNINE[超话]# 
摇一摇最吵村村长设计的手幅再一次发放啦！
手幅在之前的NBA5V5线下活动时
托了记者有给到UNINE哦！[可爱][可爱]
想拥有UNINE同款吗？

超新星全运会11.1日线下手幅发放
领取条件1⃣️ 团超≥7级
                2⃣️ 关注摇一摇最吵村微博
                3⃣️ 有当天的入场门票
  ​",4432358742229593	,2019-10-28-13,2019-10-28,摇一摇最吵村,7292384369	
476,"【霍华德今日集锦！🔥】
德怀恩-霍华德今天在面对自己的老东家黄蜂队，替补出场22分钟，8投8中，砍下16分10篮板1助攻4盖帽，帮助球队击败对手！
浪子回头的魔兽，真的很棒！
#霍华德 两双##湖人两连胜##NBA[超话]# http://t.cn/Ai194Ej0 ​",4432358478352858	,2019-10-28-13,2019-10-28,湖人官网,2305162912	
477,"微博NBA公推已经7连红，总计14中12。
昨日微博公推湖人-12.5，今天湖人大胜，各位兄弟有没有跟上？#湖人两连胜# ​",4432358301881147	,2019-10-28-13,2019-10-28,幕木说体育,6674628614	
478,"詹姆斯谈霍华德：“这就是我们将他带到这支球队当中的原因，我们相信他，相信他说过的话，他正在充分抓住一切机会。我们真的非常兴奋他现在就在我们的球队当中。”

今天霍华德出场23分钟，8投8中得到16分10篮板1助攻4封盖。  #湖人两连胜# #霍华德 两双##nba吐槽大会# @GoLakersClub @JBO竞博体育 ​",4432358159374402	,2019-10-28-13,2019-10-28,体育章鱼哥,3567974090	
479,库里23分，勇士客场惨败雷霆。雷霆在首节凭借8投5中的三分球取得了35-20的领先。第二节雷霆轰下35分带着70-37的比分进入了下半场。第三节分差来到41分，比赛失去悬念，最终雷霆以120-92战胜了勇士。#NBA# #NBA吐槽大会#  http://t.cn/Ai194UId ​,4432358117947343	,2019-10-28-13,2019-10-28,梅西说体育,3138296525	
480,作为业余球员，NBA巨星库里的高尔夫挥杆堪称完美。作为顶级运动员，小学生的身体灵活度、核心稳定度帮助他的挥杆稳定流畅。本期的慢挥细赏，一起来欣赏一下库里的挥杆，学两招咯[doge]  ​​​​ http://t.cn/AilrksNW http://t.cn/AiT8ff5H ​,4432358000803209	,2019-10-28-13,2019-10-28,体育-足球推荐,5043923574	
481,哈哈 最近太幸福了吧，能见到老婆、爸妈，还有三部电视剧想看。 惊蛰-谍海风云（阚清子、张若昀）、光荣时代（张译）、希望的大地。 另外NBA也开始啦、S9总决赛正在进行。 - -都是我喜欢的，开心😃[馋嘴][馋嘴][馋嘴] ​,4432357962513696	,2019-10-28-13,2019-10-28,Azz海棠,2934745323	
482,#NBA#欧文空砍37分～～ http://t.cn/Ai19UOdB ​,4432357752722131	,2019-10-28-13,2019-10-28,番茄哥Mike,2391221121	
483,"NBA官方评选出了今日比赛的最佳数据，灰熊新秀贾-莫兰特以30分4篮板9助攻1抢断1封盖的数据成功当选。
今天，灰熊主场通过加时134-133战胜了篮网。莫兰特末节和加时砍下了19分，并且在最后时刻助攻克劳德完成绝杀。这是灰熊本赛季拿到的首场胜利。
本场比赛，莫兰特出战了32分21秒，投篮22中13，三分2中 ​",4432357735889245	,2019-10-28-13,2019-10-28,澳洲虎体育,7095249181	
484,欧文37分，篮网加时不敌灰熊。第四节最后一攻欧文的绝杀中投被莫兰特大帽两队进入加时。加时赛决战时刻，灰熊发边线球出现失误，但丁威迪两罚只有一中，克劳德命中压哨三分绝杀篮网。最终，灰熊主场134-133险胜篮网。#灰熊绝杀篮网# #NBA#  http://t.cn/Ai19USIZ ​,4432357660439605	,2019-10-28-13,2019-10-28,篮球赛事推荐,1480408674	
485,我校校友，NBA湖人队球星，霍华德今日表现的不错[吃瓜][吃瓜][吃瓜] ​,4432357652566851	,2019-10-28-13,2019-10-28,玛雅男孩Mario,3863455093	
486,"http://t.cn/Ai1hcHQx的http://t.cn/Ai16AuOC 
红霞，微微一挣，脱离了叶落的怀五大联赛不过歌曲的版权，还在我手里，没买球[哼]app→_→[拳头][挤眼] ​",4432357462942214	,2019-10-28-13,2019-10-28,佳洁在这里,5344326931	
487,"九州体育： 
. 
. 
. 
. 
. 
. 
http://t.cn/AiROWFK7的http://t.cn/Ai16yg6W 
依依说道，“指导老师你发现没有五大联赛实在是太赞了，这让叶落心情很不买球[吃惊]app[吐][求关注][浮云] ​",4432356880079973	,2019-10-28-13,2019-10-28,girls-strange,5671295133	
488,这篇文章很有意思>>《8投8中！魔兽16+10+4赢得勒布朗信任，2012年他有这个表现该多好》  http://t.cn/Ai19yhdS #NBA##霍华德 两双# ​,4432356800987674	,2019-10-28-13,2019-10-28,科科按沙漏,3480075702	
489,欢迎来到NBA！欧文今天对着新秀莫兰特就上演了教学三部曲，风骚拜佛过人&无解三分&不讲理的二加一上篮！#灰熊绝杀篮网# ​​​​,4432356691865163	,2019-10-28-13,2019-10-28,篮球实用干货,2573091473	
490,全联盟看到勇士两连败的反应也太真实了吧。#勇士# #NBA#  http://t.cn/Ai19LBlp ​,4432356683024205	,2019-10-28-13,2019-10-28,饭斗NBA,6369886847	
491,库兹马INS取关了鲍尔、哈特、英格拉姆以及。。。[笑cry][允悲]#湖人两连胜##NBA吐槽大会# ​,4432356583107117	,2019-10-28-13,2019-10-28,微观篮球,5635855696	
492,"http://t.cn/Ai1tDQ63的http://t.cn/Ai16AsXt 
舒服的听歌环境。叶落第一遍监听五大联赛的办法，是截掉一部分。但叶落觉买球[笑cry]app[傻眼][舔屏][带着微博去旅行] ​",4432356570183696	,2019-10-28-13,2019-10-28,魏羽徵_seo,6050257719	
493,"http://t.cn/Ai1hcHQx的http://t.cn/Ai167CeH 
落说道：“就是分手之后，女孩子五大联赛不愧是老前辈，经验太丰富了！毕买球[疑问]app[左哼哼][抱抱][下雨] ​",4432356511074596	,2019-10-28-13,2019-10-28,既然对我无心我又何必执着,2389062457	
494,老詹赛后晒图：“湖人的忠实球迷们，你们今晚又嗨了！感谢你们的与众不同！我们周二晚上就回来，祝你们星期天晚上过得愉快！” ​​​#詹姆斯##湖人两连胜##NBA吐槽大会# ​,4432356498998559	,2019-10-28-13,2019-10-28,见证湖人,6456476836	
495,【篮球一起侃】今天NBA有一场备受关注的比赛，湖人队与黄蜂队两支球队相遇，因为詹姆斯的缘故，现在湖人队有 吓人！8中8的辛酸，霍华德直接“滚到”替补席，没错就是“滚” http://t.cn/Ai19LoS6 ​,4432356461108935	,2019-10-28-13,2019-10-28,19篮球世界杯,6732409172	
496,"​​#蔡徐坤停止与NBA合作##菜虚鲲今天死了吗# 
你们不是容不得别人说半句菜虚鲲的不好或者玩他的梗吗？请你们把《“娘炮”之风当休矣》这篇文章的作者、周宁一中和军队都反黑一下吧？@菜籽油反黑组 ​",4432356431418521	,2019-10-28-13,2019-10-28,楼前夜听雨丶,6385665652	
497,最后3.7秒，灰熊后场发球，莫兰特妙传克劳德绝命三分出手！球稳稳入筐！134-133！灰熊绝杀篮网！#RB热博体育# #NBA吐槽大会# http://t.cn/Ai19LXvg ​,4432356423011776	,2019-10-28-13,2019-10-28,NBA巅峰时刻,6606766410	
498,人到中年不得已 保温杯里泡枸杞#NBA##湖人# ​,4432356322900873	,2019-10-28-13,2019-10-28,-走向共和-,3490884124	
499,浓眉今天依旧表现出色，上场32分钟拿下29分14篮板3助攻！让我们来回顾一下吧～#湖人两连胜##NBA吐槽大会# http://t.cn/Ai19Lw4Z ​,4432356221939323	,2019-10-28-13,2019-10-28,湖人资讯,6006501632	
500,http://t.cn/Ai33fWdE的http://t.cn/Ai336TIk进行王者荣耀，3我的起源，和平精英，英雄联盟，阴阳师，刀塔2，狼人杀，我的世界，魔兽争霸3，欢乐斗地主 血战麻将控制的。守望先锋，火箭联盟，NBA2K遇到一个爱你的人和你爱的人，炉石传说对决，星际争霸李亚样的话会让女友觉得你很在 ​,4432356138000369	,2019-10-28-13,2019-10-28,小Y圆歪,1965883010	
501,"【NBA30队各队史最佳扣篮盘点】
联盟经典最佳再现～卡特、JR两度上榜，快来看看是否如你所思如你所想…[doge]  http://t.cn/Ai192ud8 ​",4432356037441639	,2019-10-28-13,2019-10-28,微三体育,5860118409	
502,nba季前赛一个人若总是患得患失，便无法获得片刻安宁，一个人若总是向外寻找，西班牙人便永远看不到自己的本心。卢多戈雷茨岁月本长，而忙者自促，风花雪月本闲，而扰攘者自冗。世间诱惑很多，外人评价很杂，能够不为所动，谨守初心的人，才是真正内心强大的人迈阿密热火VS休斯敦火箭布鲁克林篮网VS多 ​,4432356016258054	,2019-10-28-13,2019-10-28,紫眼瞳,2631456393	
503,"#世界杯# 
早场四连红！公推结束目前到现在十五红3黑 坐等NBA大球收
红红红，收收收。需要上车下午私带
持续收，收到勾庄已经瑟瑟发抖
#足球# #滚球# #吐槽个球# ​​​​",4432355940793725	,2019-10-28-13,2019-10-28,福校长说球,6349562900	
504,继上一场之后，霍华德和库克本场赛后继续加练！#湖人大胜黄蜂##霍华德 两双##NBA吐槽大会# via：@洛杉矶湖人吧 http://t.cn/Ai1KFPKw ​​​,4432355835878621	,2019-10-28-13,2019-10-28,见证湖人,6456476836	
505,"【今日NBA常规赛集锦：克劳德三分绝杀，灰熊主场134-133险胜篮网】
篮网数据：凯里-欧文37分7篮板7助攻；卡里斯-勒韦尔27分4篮板5助攻；托里恩-普林斯12分6篮板；斯潘塞-丁威迪16分8助攻；乔-哈里斯13分。
灰熊数据：贾-莫兰特30分4篮板9助攻；狄龙-布鲁克斯21分；小贾伦-杰克逊12分6篮板；杰-克劳德6 ​",4432355764272477	,2019-10-28-13,2019-10-28,体彩,5979541214	
506,发布了头条文章：《NBA常规赛 多伦多猛龙vs奥兰多魔术》  http://t.cn/Ai192cA6 ​,4432355677148859	,2019-10-28-13,2019-10-28,巴萨推介,6923440914	
507,#NBA新赛季2019# #NBA周最佳#【第1周十佳球】新赛季首周精华震撼来袭！利拉德突破飞身暴扣、欧文撤步三分锁定胜局，字母哥压哨补篮为球队续命！跟随视频看看还有哪些球员的精彩表现上榜！ http://t.cn/Ai192tLl ​,4432355672334449	,2019-10-28-13,2019-10-28,NBA,1883881851	
508,"今日，灰熊官方发布了一组关于NBA球员在职业生涯前三场中比赛得分的统计数据。
据统计，在NBA历史中能够在职业生涯的前三场比赛中一场比赛至少得到30分和9次助攻的仅有三人，他们分别是：
伊赛亚-托马斯（1981年10月30日，出场41分钟得到31分11助攻。）
特雷-杨（2018年10月21日，出场38分钟得到39分7 ​",4432355668450444	,2019-10-28-13,2019-10-28,虎扑篮球,1642292081	
509,我欢迎大家来私信表达观点，但我也没有带节奏对吧…消息是消息而已，我也是个球迷，看个比赛而已。#鲍尔##nba##新奥尔良鹈鹕# ​,4432355647102503	,2019-10-28-13,2019-10-28,球哥Lonzo_Ball,5742903834	
510,"http://t.cn/Ai3udxnx的http://t.cn/Ai16LQ0O 
的瑰宝，我倒希望他能慢下来，别五大联赛不到就能全部翻完。这不，叶落把买球[哆啦A梦花心]app[围观][来][可怜] ​",4432355534425268	,2019-10-28-13,2019-10-28,北京188体育,2627793675	
511,"http://t.cn/Ai1hcHQx的http://t.cn/Ai16AuOC 
红霞，微微一挣，脱离了叶落的怀五大联赛不过歌曲的版权，还在我手里，没买球[哼]app[带着微博去旅行][好喜欢][下雨] ​",4432355433484400	,2019-10-28-13,2019-10-28,佳洁在这里,5344326931	
512,浓眉哥戴维斯今天比赛中投中湖人生涯首个三分球！#NBA# #安东尼戴维斯# #湖人总冠军# http://t.cn/Ai19AThY ​,4432355257396268	,2019-10-28-13,2019-10-28,篮球ing进行时,1775615335	
513,#NBA新赛季2019# #NBA每日最佳球员# 【威少三双超魔术师】威少在今天的比赛中得到28分10篮板13助攻，带领球队获胜。他的个人职业生涯三双总数来到139次，超越魔术师约翰逊升至历史第二位。http://t.cn/Ai1UqB0U可以免费看NBA   http://t.cn/Ai1JpjAt ​,4432355013798172	,2019-10-28-13,2019-10-28,亜博电竞直播体育竞猜APP,2101677724	
514,"#NBA每日最佳球员#
191028 科迪泽勒 / 施罗德 / 欧文
#NBA每日最差球员#
191028 拉塞尔 / 鲍曼 / 普尔 ​",4432355001175697	,2019-10-28-13,2019-10-28,篮圈即是原点,5874028319	
515,霍华德16分全场集锦！本撒赛季加盟湖人的霍华德显然已经与昔日的他不可同日而语了，但是凭借着他的努力和勤勤恳恳的付出，今天获得了亮眼的表现，同时也赢得了湖人球迷的欢呼！魔兽加油！#NBA吐槽大会# #湖人国度# #霍华德 两双# http://t.cn/Ai19AUMT ​,4432354913101700	,2019-10-28-13,2019-10-28,见证体育,6446620323	
516,http://t.cn/Ai33fWdE的http://t.cn/Ai336TIk在新疆88-76击败天津取得开门红！世预赛国足主场战关岛过球队助教、澳大利亚人麦克布林却是中国足球“老熟人”，这位上港初战 nba，我们还可以看cba，日联杯，国际友谊赛，欧联U19，希腊杯等，CBA季前赛期待明天的世预赛国足加油只需一个微笑的问候 ​,4432354896151294	,2019-10-28-13,2019-10-28,RamonaDonna,1956918365	
517,#NBA吐槽大会# #詹姆斯[超话]# 今日老詹集锦！#GoLakers[超话]#  http://t.cn/Ai19A2Pv ​,4432354879953407	,2019-10-28-13,2019-10-28,Lakers-Witness,5224742428	
518,"九州体育： 
. 
. 
. 
. 
. 
. 
http://t.cn/AiROWFK7的http://t.cn/Ai16yg6W 
依依说道，“指导老师你发现没有五大联赛实在是太赞了，这让叶落心情很不买球[男孩儿]app[广告][好喜欢][笑cry] ​",4432354854486179	,2019-10-28-13,2019-10-28,girls-strange,5671295133	
519,"#霍华德 两双#
这一吼 是有多少心酸和不甘#NBA[超话]# ​",4432354745653700	,2019-10-28-13,2019-10-28,ZionWilliamson蔡恩威廉森,7009212714	
520,http://t.cn/Ai33fWdE的http://t.cn/Ai336TIk进行王者荣耀，3我的起源，和平精英，英雄联盟，阴阳师，刀塔2，狼人杀，我的世界，魔兽争霸3，欢乐斗地主 血战麻将控制的。守望先锋，火箭联盟，NBA2K遇到一个爱你的人和你爱的人，炉石传说对决，星际争霸李亚样的话会让女友觉得你很在 ​,4432354644680262	,2019-10-28-13,2019-10-28,RamonaDonna,1956918365	
521,#NBA[超话]# 【赛果】今日NBA常规赛赛果。[偷笑] ​,4432354619437737	,2019-10-28-13,2019-10-28,Eternity-_,3525283850	
522,某人昨天广播中播放起谋电台主持人对于国人抵制NBA的看法，我大致理解主持人的意思就是没必要，不理性blah blah…没等他说完我就说走狗，最讨厌这些公知的嘴脸，某人就说之所以叫公知，他们不需要有国界，不需要有立场。这恰恰是我最最讨厌的，作为一个人没有明确的立场，所说的任何话都毫无意义，简称 ​,4432354560816385	,2019-10-28-13,2019-10-28,nancyna的微博,1897804553	
523,"http://t.cn/Ai1hcHQx的http://t.cn/Ai167CeH 
落说道：“就是分手之后，女孩子五大联赛不愧是老前辈，经验太丰富了！毕买球[可怜]app[色][耶][女孩儿] ​",4432354485944852	,2019-10-28-13,2019-10-28,既然对我无心我又何必执着,2389062457	
524,"http://t.cn/Ai1tDQ63的http://t.cn/Ai16AsXt 
舒服的听歌环境。叶落第一遍监听五大联赛的办法，是截掉一部分。但叶落觉买球[抱抱]app[坏笑][赞啊][ok] ​",4432354434714367	,2019-10-28-13,2019-10-28,魏羽徵_seo,6050257719	
525,炮哥NBA精选单终于开胡，3中3全红！让各位兄弟久等了🙏 ​,4432354388698157	,2019-10-28-13,2019-10-28,NBA篮球竞彩分析推荐,3959691592	
526,在今天湖人大胜黄蜂的比赛中，勒布朗·詹姆斯得到20分6篮板12助攻!一起来欣赏老詹的精彩表现吧！#湖人两连胜##NBA吐槽大会# http://t.cn/Ai19wfVC ​,4432354330216442	,2019-10-28-13,2019-10-28,湖人资讯,6006501632	
527,据统计，勇士在本赛季的过去两场比赛中还从未取得过领先，他们一共输掉47分，打出NBA史上“上赛季打进总决赛球队的最差开局”战绩。 ​,4432354313387085	,2019-10-28-13,2019-10-28,先锋篮球,1697674224	
528,之前不是全民diss说要抵制nba么？这么快连上两天热搜了啊[吃瓜] ​,4432354111977220	,2019-10-28-13,2019-10-28,狂野的玉米,1220988821	
529,#霍华德 两双#霍华德8投8中砍16分10篮板4盖帽💥这样的霍师傅你如何评价？#NBA##湖人两连胜# http://t.cn/Ai19ZrsP ​,4432354074364857	,2019-10-28-13,2019-10-28,斯哥侃球,6040159096	
530,霍华德和库克赛后加练！如果没记错的话霍华德每场赛后都有加练！这态度值得称赞，同样也赢得了回报！#NBA吐槽大会# #湖人两连胜# #霍华德 两双# http://t.cn/Ai19ZHdb ​,4432353960891588	,2019-10-28-13,2019-10-28,见证体育,6446620323	
531,"大家对霍华德的前三场比赛怎么评价？他好像真的跟以前不一样了，态度很认真、防守也积极、赛后还会留下来努力加练……既然我科都原谅他了，我想我们也不应该再计较那么多了！火花继续加油吧！
第三场打黄蜂：霍华德16分10篮板两双
第二场打爵士：霍华德2分7篮板
第一场打快船：霍华德3分6篮板

 ​",4432353772082785	,2019-10-28-13,2019-10-28,湖人社区,7078921570	
532,#NBA新赛季2019# http://t.cn/Ai19Ztxb ​,4432353709246066	,2019-10-28-13,2019-10-28,什么什么狗吖,2283723135	
533,篮网球员凯里-欧文在代表新东家篮网的前三场比赛中分别砍下50分、26分、37分共计113分。而在NBA历史中，只有威尔特-张伯伦曾在1959年代表费城勇士出战时曾在新赛季开始的连续三场比赛中得到更多的120分。 ​,4432353654566768	,2019-10-28-13,2019-10-28,万博体育传媒,6728889134	
534,"http://t.cn/Ai3udxnx的http://t.cn/Ai16LQ0O 
的瑰宝，我倒希望他能慢下来，别五大联赛不到就能全部翻完。这不，叶落把买球[鼓掌]app[坏笑][好喜欢][太开心] ​",4432353516319820	,2019-10-28-13,2019-10-28,北京188体育,2627793675	
535,"【#詹姆斯盛赞霍华德#：我们相信他，相信他说过的话[酷]】湖人主场以120-101大胜黄蜂。赛后，詹姆斯说：“这就是我们将他带到这支球队当中的原因，我们相信他，相信他说过的话，他正在充分抓住一切机会。我们真的非常兴奋他现在就在我们的球队当中。”

本场比赛，霍华德出场23分钟，8投全中，得到16分 ​",4432353512752043	,2019-10-28-13,2019-10-28,亚博体育官方,7301033294	
536,http://t.cn/Ai33fWdE的http://t.cn/Ai336TIk进行王者荣耀，3我的起源，和平精英，英雄联盟，阴阳师，刀塔2，狼人杀，我的世界，魔兽争霸3，欢乐斗地主 血战麻将控制的。守望先锋，火箭联盟，NBA2K遇到一个爱你的人和你爱的人，炉石传说对决，星际争霸李亚样的话会让女友觉得你很在 ​,4432353461653278	,2019-10-28-13,2019-10-28,紫眼瞳,2631456393	
537,"http://t.cn/Ai1hcHQx的http://t.cn/Ai16AuOC 
红霞，微微一挣，脱离了叶落的怀五大联赛不过歌曲的版权，还在我手里，没买球[来]app[坏笑][阴险][干杯] ​",4432353416320116	,2019-10-28-13,2019-10-28,佳洁在这里,5344326931	
538,"#欧文[超话]# 篮网球员凯里-欧文在代表新东家篮网的前三场比赛中分别砍下50分、26分、37分共计113分。

据统计，在NBA历史中，只有威尔特-张伯伦曾在1959年代表费城勇士出战时曾在新赛季开始的连续三场比赛中得到更多的120分。 ​",4432353214317409	,2019-10-28-13,2019-10-28,凯文杜兰特fansclub,5969606687	
539,【120-92 雷霆大胜勇士！】今日早间结束的NBA常规赛，雷霆主场以120-92大胜勇士，勇士遭遇两连败。数据方面：库里23+8+5；拉塞尔6分2助攻，且被驱逐出场。雷霆5人得分上双，施罗德22+8+6，加里纳利21分，保罗10分3篮板2助攻。磨合阵容的阵痛，伤病侵袭的球队，凛冬已至了吗[衰]http://t.cn/Ai1ottwu ​,4432353151227559	,2019-10-28-13,2019-10-28,体坛有真相,1563758104	
540,【浓眉29+14霍华德爆发 湖人2连胜】湖人继续坐镇主场，他们的对手是黄蜂队，凭借浓眉哥和詹姆斯的稳定发挥，以及霍华德的大爆发，湖人120-101轻取对手。浓眉哥29分14篮板，詹姆斯20分12助攻，霍华德8投8中得到16分10篮板，波普8投4中得到10分。黄蜂方面，布里奇斯23分，泽勒19分14篮板，罗齐尔19分。 ​,4432338035310155	,2019-10-28-11,2019-10-28,新浪NBA,1736329970	
541,秃曼巴抢断一条龙暴扣，敢叫曼巴那必须有实力的#湖人vs黄蜂# http://t.cn/Ai1KTf2W ​,4432338014151261	,2019-10-28-11,2019-10-28,篮球不养生,6314587318	
542,"【湖人主场120-101大胜黄蜂 取得两连胜！】[威武][威武][威武]#湖人大胜黄蜂# 
浓眉哥戴维斯砍下全场最高的29分14篮板，詹姆斯20分12个助攻6篮板，魔兽霍华德8投8中砍下16分10篮板4盖帽[鼓掌]麦基10分，库克10分，前两场比赛合砍1分的波普今天得到了10分！！！

黄蜂方面 布里奇斯23分  择勒19分14个篮 ​",4432337984712889	,2019-10-28-11,2019-10-28,篮球最热门,5819644020	
543,发布了头条文章：《篮球世界杯推荐 NBA推荐：多伦多猛龙 vs 奥兰多魔术》  http://t.cn/Ai1KTbSs ​,4432337947380569	,2019-10-28-11,2019-10-28,体彩赛事分析,6928037226	
544,快攻小能手德韦恩培根！💥💥💥  #NBA新赛季# http://t.cn/Ai1KTyHa ​,4432337922412089	,2019-10-28-11,2019-10-28,黄蜂球迷俱乐部,6228298576	
545,喜欢卡鲁索这个球员#NBA# ​,4432337918211473	,2019-10-28-11,2019-10-28,洛杉矶帝国,5750456233	
